category,video,Recall,Precision,Specificity,FPR,FNR,PWC,FMeasure
fod01,fod,0.7732777729127027,0.7839355077485014,0.9976776435565357,0.0023223564434643844,0.22672222708729725,0.474119097096061,0.7785701689900218



fod01,,0.7732777729127027,0.7839355077485014,0.9976776435565357,0.0023223564434643,0.2267222270872972,0.474119097096061,0.7785701689900218

overall,,0.7732777729127027,0.7839355077485014,0.9976776435565357,0.0023223564434643,0.2267222270872972,0.474119097096061,0.7785701689900218
