category,video,Recall,Precision,Specificity,FPR,FNR,PWC,FMeasure
fod01,fod,0.9900054931120015,0.03722386298939826,0.7209822926192169,0.27901770738078313,0.009994506887998517,27.61178723488712,0.07174995265753502



fod01,,0.9900054931120016,0.0372238629893982,0.7209822926192169,0.2790177073807831,0.0099945068879985,27.61178723488712,0.071749952657535

overall,,0.9900054931120016,0.0372238629893982,0.7209822926192169,0.2790177073807831,0.0099945068879985,27.61178723488712,0.071749952657535
