category,video,Recall,Precision,Specificity,FPR,FNR,PWC,FMeasure
fod01,fod,0.8764652563509132,0.13390182954565594,0.938226017545162,0.06177398245483804,0.12353474364908681,6.243970949466423,0.23231220216253903



fod01,,0.8764652563509132,0.1339018295456559,0.938226017545162,0.061773982454838,0.1235347436490868,6.243970949466423,0.232312202162539

overall,,0.8764652563509132,0.1339018295456559,0.938226017545162,0.061773982454838,0.1235347436490868,6.243970949466423,0.232312202162539
