category,video,Recall,Precision,Specificity,FPR,FNR,PWC,FMeasure
fod01,fod,0.5302524898127224,0.8686179934160887,0.9991260631126657,0.0008739368873342539,0.46974751018727756,0.592798431113389,0.6585125059496654



fod01,,0.5302524898127224,0.8686179934160887,0.9991260631126656,0.0008739368873342,0.4697475101872775,0.592798431113389,0.6585125059496654

overall,,0.5302524898127224,0.8686179934160887,0.9991260631126656,0.0008739368873342,0.4697475101872775,0.592798431113389,0.6585125059496654
